Customer ID,Recency,Frequency,Monetary,Segment,Cluster,Churn,CLV,Value_Segment,Engagement
13202.0,393,69,1580.3,At Risk,0,1,4.010913705583756,Low Value,Inactive
13203.0,9,169,2648.25,Active Customer,2,0,264.825,Low Value,Recently Active
13204.0,730,57,966.6600000000001,At Risk,0,1,1.3223803009575925,Low Value,Inactive
13205.0,442,1,2803.2,At Risk,0,1,6.327765237020315,Low Value,Inactive
13206.0,399,566,8308.19,VIP Customer,0,1,20.770475,Low Value,Inactive
13207.0,14,13,535.86,Active Customer,2,0,35.724000000000004,Low Value,Recently Active
13208.0,58,252,1976.3,Active Customer,2,0,33.496610169491525,Low Value,Recently Active
13209.0,29,366,8509.51,VIP Customer,2,0,283.6503333333333,Low Value,Recently Active
13210.0,93,22,353.48,Active Customer,2,0,3.760425531914893,Low Value,Recently Active
13211.0,9,201,2618.77,Active Customer,2,0,261.877,Low Value,Recently Active
13212.0,19,141,786.83,Active Customer,2,0,39.3415,Low Value,Recently Active
13213.0,56,204,3851.52,VIP Customer,2,0,67.57052631578946,Low Value,Recently Active
13214.0,417,229,3264.23,VIP Customer,0,1,7.809162679425837,Low Value,Inactive
13215.0,401,1,81.6,At Risk,0,1,0.20298507462686566,Low Value,Inactive
13216.0,267,5,333.74,At Risk,0,1,1.2452985074626866,Low Value,Inactive
13217.0,121,5,666.48,Active Customer,2,0,5.462950819672131,Low Value,Inactive
13218.0,126,5,62.63999999999999,Active Customer,2,0,0.49322834645669283,Low Value,Inactive
13219.0,617,11,76.23,At Risk,0,1,0.1233495145631068,Low Value,Inactive
13220.0,77,53,1336.0900000000001,Active Customer,2,0,17.129358974358976,Low Value,Recently Active
13221.0,239,66,847.41,At Risk,2,1,3.530875,Low Value,Inactive
13222.0,576,1,88.5,At Risk,0,1,0.1533795493934142,Low Value,Inactive
13223.0,199,13,969.1200000000001,Active Customer,2,0,4.845600000000001,Low Value,Inactive
13224.0,59,108,2155.95,Active Customer,2,0,35.9325,Low Value,Recently Active
13225.0,2,125,16260.07,Active Customer,2,0,5420.023333333333,High Value,Recently Active
13226.0,272,28,312.46,At Risk,0,1,1.1445421245421246,Low Value,Inactive
13227.0,201,9,257.7,At Risk,2,1,1.2757425742574258,Low Value,Inactive
13228.0,80,2,358.0,Active Customer,2,0,4.419753086419753,Low Value,Recently Active
13229.0,225,10,160.95,At Risk,2,1,0.7121681415929203,Low Value,Inactive
13230.0,3,1251,6120.01,VIP Customer,2,0,1530.0025,High Value,Recently Active
13232.0,12,202,1328.35,Active Customer,2,0,102.18076923076923,Low Value,Recently Active
13233.0,73,76,1176.46,Active Customer,2,0,15.89810810810811,Low Value,Recently Active
13234.0,672,61,346.5,At Risk,0,1,0.5148588410104011,Low Value,Inactive
13235.0,211,58,1031.07,At Risk,2,1,4.863537735849056,Low Value,Inactive
13236.0,24,36,744.85,Active Customer,2,0,29.794000000000008,Low Value,Recently Active
13237.0,387,24,643.0,At Risk,0,1,1.6572164948453607,Low Value,Inactive
13238.0,16,47,1006.63,Active Customer,2,0,59.2135294117647,Low Value,Recently Active
13239.0,261,93,1594.69,At Risk,0,1,6.086603053435114,Low Value,Inactive
13240.0,95,201,1475.79,Active Customer,2,0,15.372812499999998,Low Value,Recently Active
13241.0,411,40,112.53,At Risk,0,1,0.27313106796116504,Low Value,Inactive
13242.0,111,35,699.4,Active Customer,2,0,6.244642857142857,Low Value,Inactive
13243.0,202,205,1220.38,At Risk,2,1,6.011724137931035,Low Value,Inactive
13244.0,92,27,121.74000000000001,Active Customer,2,0,1.3090322580645164,Low Value,Recently Active
13245.0,50,45,989.22,Active Customer,2,0,19.396470588235296,Low Value,Recently Active
13246.0,17,371,3351.75,VIP Customer,2,0,186.20833333333331,Low Value,Recently Active
13247.0,17,25,501.12,Active Customer,2,0,27.839999999999996,Low Value,Recently Active
13248.0,124,26,465.68,Active Customer,2,0,3.72544,Low Value,Inactive
13249.0,91,35,1608.93,Active Customer,2,0,17.48836956521739,Low Value,Recently Active
13250.0,460,19,253.09,At Risk,0,1,0.549002169197397,Low Value,Inactive
13251.0,401,25,252.68,At Risk,0,1,0.6285572139303482,Low Value,Inactive
13252.0,393,19,399.3,At Risk,0,1,1.0134517766497462,Low Value,Inactive
13253.0,156,75,2951.11,Active Customer,2,0,18.796878980891723,Low Value,Inactive
13254.0,375,4,51.410000000000004,At Risk,0,1,0.13672872340425532,Low Value,Inactive
13255.0,8,26,678.76,Active Customer,2,0,75.41777777777777,Low Value,Recently Active
13257.0,435,7,149.75,At Risk,0,1,0.3434633027522936,Low Value,Inactive
13258.0,11,44,1009.43,Active Customer,2,0,84.11916666666666,Low Value,Recently Active
13259.0,61,313,1402.54,Active Customer,2,0,22.621612903225806,Low Value,Recently Active
13260.0,60,8,557.62,Active Customer,2,0,9.141311475409836,Low Value,Recently Active
13261.0,268,9,944.1,At Risk,0,1,3.509665427509294,Low Value,Inactive
13262.0,262,50,573.45,At Risk,0,1,2.1804182509505705,Low Value,Inactive
13263.0,0,1905,8676.2,VIP Customer,2,0,8676.2,High Value,Recently Active
13264.0,442,38,722.5600000000001,At Risk,0,1,1.6310609480812641,Low Value,Inactive
13265.0,52,90,2092.66,Active Customer,2,0,39.48415094339622,Low Value,Recently Active
13266.0,10,307,6135.04,VIP Customer,2,0,557.7309090909091,Low Value,Recently Active
13267.0,2,411,9429.81,VIP Customer,2,0,3143.2699999999995,High Value,Recently Active
13268.0,17,433,3174.75,VIP Customer,2,0,176.375,Low Value,Recently Active
13269.0,0,486,8537.32,VIP Customer,2,0,8537.32,High Value,Recently Active
13270.0,365,1,590.0,At Risk,0,1,1.6120218579234973,Low Value,Inactive
13271.0,36,87,211.49,Active Customer,2,0,5.715945945945946,Low Value,Recently Active
13272.0,30,15,276.56,Active Customer,2,0,8.921290322580646,Low Value,Recently Active
13273.0,112,16,138.98,Active Customer,2,0,1.2299115044247786,Low Value,Inactive
13274.0,408,19,360.85,At Risk,0,1,0.8822738386308069,Low Value,Inactive
13275.0,383,48,238.86,At Risk,0,1,0.62203125,Low Value,Inactive
13276.0,63,239,1891.91,Active Customer,2,0,29.56109375,Low Value,Recently Active
13277.0,15,23,523.3,Active Customer,2,0,32.70625,Low Value,Recently Active
13278.0,40,108,1435.85,Active Customer,2,0,35.020731707317076,Low Value,Recently Active
13279.0,77,9,137.75,Active Customer,2,0,1.766025641025641,Low Value,Recently Active
13280.0,121,205,2293.33,Active Customer,2,0,18.797786885245902,Low Value,Inactive
13281.0,438,22,350.85,At Risk,0,1,0.7992027334851937,Low Value,Inactive
13282.0,17,51,1313.19,Active Customer,2,0,72.955,Low Value,Recently Active
13283.0,59,20,373.36,Active Customer,2,0,6.222666666666667,Low Value,Recently Active
13284.0,330,13,201.19,At Risk,0,1,0.6078247734138973,Low Value,Inactive
13285.0,22,231,3364.59,VIP Customer,2,0,146.28652173913045,Low Value,Recently Active
13286.0,599,49,734.91,At Risk,0,1,1.22485,Low Value,Inactive
13287.0,602,53,781.59,At Risk,0,1,1.2961691542288558,Low Value,Inactive
13288.0,442,10,927.61,At Risk,0,1,2.09392776523702,Low Value,Inactive
13289.0,723,16,307.95,At Risk,0,1,0.42534530386740327,Low Value,Inactive
13290.0,437,1,208.63,At Risk,0,1,0.47632420091324196,Low Value,Inactive
13291.0,155,318,3270.79,VIP Customer,2,0,20.966602564102562,Low Value,Inactive
13292.0,38,59,994.51,Active Customer,2,0,25.50025641025641,Low Value,Recently Active
13293.0,391,72,1192.94,At Risk,0,1,3.0432142857142854,Low Value,Inactive
13294.0,189,102,1689.53,Active Customer,2,0,8.892263157894735,Low Value,Inactive
13295.0,359,67,1101.97,At Risk,0,1,3.061027777777778,Low Value,Inactive
13296.0,136,53,792.51,Active Customer,2,0,5.784744525547445,Low Value,Inactive
13297.0,7,123,4368.62,Active Customer,2,0,546.0775,Low Value,Recently Active
13298.0,0,2,360.0,Active Customer,2,0,360.0,Low Value,Recently Active
13299.0,267,62,1218.7,At Risk,0,1,4.547388059701492,Low Value,Inactive
13300.0,168,55,1285.51,Active Customer,2,0,7.606568047337278,Low Value,Inactive
13301.0,103,81,618.09,Active Customer,2,0,5.9431730769230775,Low Value,Inactive
13302.0,154,3,159.2,Active Customer,2,0,1.0270967741935484,Low Value,Inactive
13303.0,399,4,61.72,At Risk,0,1,0.1543,Low Value,Inactive
13304.0,350,78,1217.99,At Risk,0,1,3.47005698005698,Low Value,Inactive
13305.0,3,200,3616.41,VIP Customer,2,0,904.1025,High Value,Recently Active
13306.0,429,4,53.65,At Risk,0,1,0.12476744186046511,Low Value,Inactive
13307.0,119,15,273.34,Active Customer,2,0,2.277833333333333,Low Value,Inactive
13308.0,22,71,1670.3700000000001,Active Customer,2,0,72.62478260869565,Low Value,Recently Active
13309.0,6,130,1706.3700000000001,Active Customer,2,0,243.76714285714286,Low Value,Recently Active
13310.0,27,95,1541.2,Active Customer,2,0,55.042857142857144,Low Value,Recently Active
13311.0,3,26,598.57,Active Customer,2,0,149.6425,Low Value,Recently Active
13312.0,450,5,124.75,At Risk,0,1,0.27660753880266076,Low Value,Inactive
13313.0,21,187,3445.32,VIP Customer,2,0,156.60545454545456,Low Value,Recently Active
13314.0,1,62,775.94,Active Customer,2,0,387.97,Low Value,Recently Active
13315.0,688,22,310.26,At Risk,0,1,0.4503047895500726,Low Value,Inactive
13316.0,36,173,12940.82,VIP Customer,2,0,349.75189189189194,Low Value,Recently Active
13317.0,65,344,6486.091,VIP Customer,2,0,98.27410606060606,Low Value,Recently Active
13318.0,0,20,640.76,Active Customer,2,0,640.76,Low Value,Recently Active
13319.0,4,923,21323.22,VIP Customer,2,0,4264.644,High Value,Recently Active
13320.0,77,149,2211.6,Active Customer,2,0,28.353846153846153,Low Value,Recently Active
13321.0,71,11,567.36,Active Customer,2,0,7.88,Low Value,Recently Active
13322.0,16,25,199.48000000000002,Active Customer,2,0,11.734117647058824,Low Value,Recently Active
13323.0,2,21,787.85,Active Customer,2,0,262.6166666666667,Low Value,Recently Active
13324.0,35,132,10513.47,Active Customer,2,0,292.0408333333333,Low Value,Recently Active
13325.0,81,12,675.3,Active Customer,2,0,8.235365853658536,Low Value,Recently Active
13326.0,431,13,281.76,At Risk,0,1,0.6522222222222221,Low Value,Inactive
13327.0,38,321,9134.48,VIP Customer,2,0,234.21743589743588,Low Value,Recently Active
13328.0,315,17,1308.48,At Risk,0,1,4.1407594936708865,Low Value,Inactive
13329.0,31,118,4808.77,Active Customer,2,0,150.2740625,Low Value,Recently Active
13330.0,92,117,2796.1,Active Customer,2,0,30.065591397849463,Low Value,Recently Active
13331.0,401,12,262.4,At Risk,0,1,0.6527363184079601,Low Value,Inactive
13332.0,13,21,350.9,Active Customer,2,0,25.06428571428571,Low Value,Recently Active
13333.0,410,55,1015.74,At Risk,0,1,2.4713868613138685,Low Value,Inactive
13334.0,81,474,6201.8,VIP Customer,2,0,75.63170731707318,Low Value,Recently Active
13336.0,76,51,795.12,Active Customer,2,0,10.326233766233766,Low Value,Recently Active
13337.0,545,87,1575.26,At Risk,0,1,2.8850915750915744,Low Value,Inactive
13338.0,157,128,2445.62,Active Customer,2,0,15.478607594936708,Low Value,Inactive
13339.0,200,54,860.12,Active Customer,2,0,4.279203980099503,Low Value,Inactive
13340.0,44,215,22100.56,VIP Customer,2,0,491.1235555555556,Low Value,Recently Active
13341.0,260,42,775.85,At Risk,0,1,2.972605363984674,Low Value,Inactive
13343.0,177,19,353.43,Active Customer,2,0,1.985561797752809,Low Value,Inactive
13344.0,67,116,2511.69,Active Customer,2,0,36.936617647058824,Low Value,Recently Active
13345.0,287,20,389.5,At Risk,0,1,1.3524305555555556,Low Value,Inactive
13346.0,462,6,299.4,At Risk,0,1,0.6466522678185745,Low Value,Inactive
13347.0,69,8,341.36,Active Customer,2,0,4.876571428571428,Low Value,Recently Active
13348.0,63,14,233.76,Active Customer,2,0,3.6525,Low Value,Recently Active
13349.0,10,16,247.32,Active Customer,2,0,22.483636363636364,Low Value,Recently Active
13350.0,15,40,979.12,Active Customer,2,0,61.19500000000001,Low Value,Recently Active
13351.0,65,16,373.94,Active Customer,2,0,5.665757575757576,Low Value,Recently Active
13352.0,59,24,397.97999999999996,Active Customer,2,0,6.633,Low Value,Recently Active
13354.0,70,51,743.53,Active Customer,2,0,10.47225352112676,Low Value,Recently Active
13355.0,121,32,674.7,Active Customer,2,0,5.53032786885246,Low Value,Inactive
13356.0,79,42,768.24,Active Customer,2,0,9.603000000000002,Low Value,Recently Active
13357.0,256,394,3805.5099999999998,VIP Customer,2,1,14.807431906614786,Low Value,Inactive
13358.0,268,29,439.03,At Risk,0,1,1.6320817843866169,Low Value,Inactive
13359.0,63,56,1043.31,Active Customer,2,0,16.30171875,Low Value,Recently Active
13360.0,431,66,1553.65,At Risk,0,1,3.596412037037037,Low Value,Inactive
13361.0,471,34,1450.5,At Risk,0,1,3.073093220338983,Low Value,Inactive
13362.0,8,298,5394.07,VIP Customer,2,0,599.341111111111,Low Value,Recently Active
13363.0,17,102,1723.86,Active Customer,2,0,95.77,Low Value,Recently Active
13364.0,70,10,134.95999999999998,Active Customer,2,0,1.900845070422535,Low Value,Recently Active
13365.0,33,128,2225.37,Active Customer,2,0,65.45205882352941,Low Value,Recently Active
13366.0,49,1,56.160000000000004,Active Customer,2,0,1.1232000000000002,Low Value,Recently Active
13367.0,431,20,510.20000000000005,At Risk,0,1,1.1810185185185185,Low Value,Inactive
13368.0,256,52,1121.5,At Risk,0,1,4.363813229571985,Low Value,Inactive
13369.0,365,14,308.28000000000003,At Risk,0,1,0.8422950819672131,Low Value,Inactive
13370.0,371,39,754.87,At Risk,0,1,2.0292204301075274,Low Value,Inactive
13371.0,504,92,2297.66,At Risk,0,1,4.549821782178218,Low Value,Inactive
13372.0,89,23,378.64,Active Customer,2,0,4.207111111111111,Low Value,Recently Active
13373.0,60,358,7587.1900000000005,VIP Customer,2,0,124.38016393442625,Low Value,Recently Active
13374.0,414,17,422.8,At Risk,0,1,1.0187951807228917,Low Value,Inactive
13375.0,88,71,1792.23,Active Customer,2,0,20.13741573033708,Low Value,Recently Active
13376.0,98,53,1019.76,Active Customer,2,0,10.300606060606063,Low Value,Inactive
13377.0,396,78,1552.88,At Risk,0,1,3.9115365239294713,Low Value,Inactive
13379.0,25,97,572.56,Active Customer,2,0,22.021538461538462,Low Value,Recently Active
13380.0,432,3,62.4,At Risk,0,1,0.14411085450346423,Low Value,Inactive
13381.0,31,356,8224.37,VIP Customer,2,0,257.0115625,Low Value,Recently Active
13382.0,280,86,1387.58,At Risk,0,1,4.938007117437722,Low Value,Inactive
13383.0,543,1,305.28000000000003,At Risk,0,1,0.5611764705882354,Low Value,Inactive
13384.0,30,264,6680.83,VIP Customer,2,0,215.5106451612903,Low Value,Recently Active
13385.0,329,35,534.57,At Risk,0,1,1.619909090909091,Low Value,Inactive
13386.0,413,31,835.46,At Risk,0,1,2.0180193236714974,Low Value,Inactive
13387.0,416,71,186.94,At Risk,0,1,0.44829736211031174,Low Value,Inactive
13388.0,130,69,1185.65,Active Customer,2,0,9.050763358778626,Low Value,Inactive
13389.0,10,51,797.96,Active Customer,2,0,72.54181818181819,Low Value,Recently Active
13390.0,74,13,544.08,Active Customer,2,0,7.254400000000001,Low Value,Recently Active
13391.0,203,1,59.8,At Risk,2,1,0.29313725490196074,Low Value,Inactive
13392.0,676,8,91.14,At Risk,0,1,0.13462333825701625,Low Value,Inactive
13393.0,583,69,1131.45,At Risk,0,1,1.9374143835616437,Low Value,Inactive
13394.0,1,409,6621.7,VIP Customer,2,0,3310.85,High Value,Recently Active
13395.0,184,81,1180.23,Active Customer,2,0,6.379621621621622,Low Value,Inactive
13396.0,28,43,1360.99,Active Customer,2,0,46.930689655172415,Low Value,Recently Active
13397.0,72,89,3191.87,Active Customer,2,0,43.72424657534246,Low Value,Recently Active
13398.0,191,39,670.34,Active Customer,2,0,3.4913541666666665,Low Value,Inactive
13399.0,463,15,275.4,At Risk,0,1,0.5935344827586206,Low Value,Inactive
13400.0,582,23,310.83,At Risk,0,1,0.533156089193825,Low Value,Inactive
13402.0,126,79,1226.8500000000001,Active Customer,2,0,9.660236220472441,Low Value,Inactive
13403.0,17,9,229.5,Active Customer,2,0,12.75,Low Value,Recently Active
13404.0,0,11,252.49,Active Customer,2,0,252.49,Low Value,Recently Active
13405.0,73,43,1213.811,Active Customer,2,0,16.40285135135135,Low Value,Recently Active
13406.0,426,9,568.92,At Risk,0,1,1.3323653395784543,Low Value,Inactive
13407.0,578,85,2244.7,At Risk,0,1,3.876856649395509,Low Value,Inactive
13408.0,1,826,50174.782,VIP Customer,2,0,25087.391,High Value,Recently Active
13410.0,23,50,2201.96,Active Customer,2,0,91.74833333333333,Low Value,Recently Active
13411.0,106,18,213.55,Active Customer,2,0,1.9957943925233645,Low Value,Inactive
13412.0,619,34,487.34999999999997,At Risk,0,1,0.7860483870967742,Low Value,Inactive
13413.0,639,43,429.44,At Risk,0,1,0.671,Low Value,Inactive
13414.0,133,55,2494.14,Active Customer,2,0,18.612985074626863,Low Value,Inactive
13415.0,472,101,784.17,At Risk,0,1,1.6578646934460888,Low Value,Inactive
13416.0,43,26,940.8000000000001,Active Customer,2,0,21.381818181818183,Low Value,Recently Active
13417.0,4,77,1669.49,Active Customer,2,0,333.898,Low Value,Recently Active
13418.0,11,537,11559.66,VIP Customer,2,0,963.305,High Value,Recently Active
13419.0,63,16,221.06,Active Customer,2,0,3.4540625,Low Value,Recently Active
13420.0,149,8,159.85,Active Customer,2,0,1.0656666666666668,Low Value,Inactive
13421.0,39,265,4058.75,VIP Customer,2,0,101.46875,Low Value,Recently Active
13422.0,63,127,2626.3,Active Customer,2,0,41.0359375,Low Value,Recently Active
13423.0,428,12,217.03,At Risk,0,1,0.5058974358974359,Low Value,Inactive
13424.0,449,40,572.77,At Risk,0,1,1.272822222222222,Low Value,Inactive
13425.0,107,177,3390.4300000000003,VIP Customer,2,0,31.392870370370375,Low Value,Inactive
13426.0,0,343,8167.38,VIP Customer,2,0,8167.380000000001,High Value,Recently Active
13427.0,18,52,1006.53,Active Customer,2,0,52.97526315789473,Low Value,Recently Active
13428.0,9,138,478.54,Active Customer,2,0,47.854000000000006,Low Value,Recently Active
13429.0,10,67,1006.8,Active Customer,2,0,91.52727272727273,Low Value,Recently Active
13430.0,18,49,679.45,Active Customer,2,0,35.76052631578948,Low Value,Recently Active
13431.0,66,129,3316.24,Active Customer,2,0,49.49611940298507,Low Value,Recently Active
13432.0,570,111,439.1,At Risk,0,1,0.7690017513134851,Low Value,Inactive
13433.0,500,24,658.3199999999999,At Risk,0,1,1.3140119760479039,Low Value,Inactive
13434.0,73,35,1666.8600000000001,Active Customer,2,0,22.52513513513514,Low Value,Recently Active
13435.0,4,149,4447.33,VIP Customer,2,0,889.466,High Value,Recently Active
13436.0,1,12,196.89,Active Customer,2,0,98.445,Low Value,Recently Active
13437.0,13,167,3408.06,VIP Customer,2,0,243.43285714285713,Low Value,Recently Active
13438.0,546,1,46.5,At Risk,0,1,0.0850091407678245,Low Value,Inactive
13439.0,254,167,986.61,At Risk,2,1,3.8690588235294117,Low Value,Inactive
13440.0,422,59,1295.25,At Risk,0,1,3.0620567375886525,Low Value,Inactive
13441.0,91,38,720.9,Active Customer,2,0,7.835869565217391,Low Value,Recently Active
13442.0,666,38,419.87,At Risk,0,1,0.6294902548725637,Low Value,Inactive
13443.0,448,200,1273.16,At Risk,0,1,2.83554565701559,Low Value,Inactive
13444.0,373,57,619.08,At Risk,0,1,1.6552941176470588,Low Value,Inactive
13445.0,625,7,241.89999999999998,At Risk,0,1,0.3864217252396166,Low Value,Inactive
13446.0,429,192,3881.89,VIP Customer,0,1,9.027651162790699,Low Value,Inactive
13447.0,22,59,1129.14,Active Customer,2,0,49.093043478260874,Low Value,Recently Active
13448.0,16,533,8745.93,VIP Customer,2,0,514.4664705882353,Low Value,Recently Active
13449.0,23,19,291.88,Active Customer,2,0,12.161666666666665,Low Value,Recently Active
13450.0,26,147,4120.04,VIP Customer,2,0,152.59407407407406,Low Value,Recently Active
13451.0,25,1022,7090.06,VIP Customer,2,0,272.6946153846154,Low Value,Recently Active
13452.0,258,3,729.8,At Risk,0,1,2.8177606177606176,Low Value,Inactive
13453.0,165,40,781.6899999999999,Active Customer,2,0,4.708975903614458,Low Value,Inactive
13454.0,640,23,219.87,At Risk,0,1,0.34301092043681747,Low Value,Inactive
13455.0,24,114,2212.9900000000002,Active Customer,2,0,88.51960000000001,Low Value,Recently Active
13456.0,17,63,1766.72,Active Customer,2,0,98.1511111111111,Low Value,Recently Active
13457.0,688,9,148.22,At Risk,0,1,0.2151233671988389,Low Value,Inactive
13458.0,6,485,11959.27,VIP Customer,2,0,1708.4671428571428,High Value,Recently Active
13459.0,624,73,1160.4099999999999,At Risk,0,1,1.8566559999999999,Low Value,Inactive
13460.0,28,17,183.44,Active Customer,2,0,6.32551724137931,Low Value,Recently Active
13461.0,38,62,4160.0,Active Customer,2,0,106.66666666666666,Low Value,Recently Active
13462.0,252,71,1153.85,At Risk,2,1,4.560671936758893,Low Value,Inactive
13464.0,57,151,3097.64,VIP Customer,2,0,53.407586206896546,Low Value,Recently Active
13465.0,445,34,931.12,At Risk,0,1,2.087713004484305,Low Value,Inactive
13466.0,183,55,1013.35,Active Customer,2,0,5.507336956521739,Low Value,Inactive
13467.0,10,98,1071.91,Active Customer,2,0,97.44636363636364,Low Value,Recently Active
13468.0,1,693,12793.28,VIP Customer,2,0,6396.64,High Value,Recently Active
13469.0,652,6,82.4,At Risk,0,1,0.12618683001531394,Low Value,Inactive
13470.0,98,10,165.0,Active Customer,2,0,1.6666666666666667,Low Value,Inactive
13471.0,0,254,2501.84,Active Customer,2,0,2501.84,High Value,Recently Active
13472.0,463,28,592.24,At Risk,0,1,1.2763793103448275,Low Value,Inactive
13473.0,60,70,2657.7599999999998,Active Customer,2,0,43.56983606557377,Low Value,Recently Active
13474.0,235,126,646.59,At Risk,2,1,2.7397881355932205,Low Value,Inactive
13475.0,190,86,1431.78,Active Customer,2,0,7.496230366492148,Low Value,Inactive
13476.0,178,106,2061.4700000000003,Active Customer,2,0,11.516592178770951,Low Value,Inactive
13477.0,37,157,2819.17,Active Customer,2,0,74.18868421052632,Low Value,Recently Active
13478.0,468,125,2215.78,At Risk,0,1,4.724477611940299,Low Value,Inactive
13479.0,200,53,851.37,Active Customer,2,0,4.235671641791045,Low Value,Inactive
13480.0,416,41,627.82,At Risk,0,1,1.5055635491606716,Low Value,Inactive
13481.0,45,224,3830.84,VIP Customer,2,0,83.2791304347826,Low Value,Recently Active
13482.0,231,20,336.09,At Risk,2,1,1.4486637931034478,Low Value,Inactive
13483.0,65,10,140.34,Active Customer,2,0,2.1263636363636365,Low Value,Recently Active
13484.0,240,39,790.72,At Risk,2,1,3.2809958506224066,Low Value,Inactive
13485.0,232,158,3019.2200000000003,VIP Customer,2,1,12.958025751072963,Low Value,Inactive
13486.0,77,69,1122.41,Active Customer,2,0,14.389871794871796,Low Value,Recently Active
13487.0,57,49,846.87,Active Customer,2,0,14.601206896551725,Low Value,Recently Active
13488.0,16,679,14205.96,VIP Customer,2,0,835.6447058823529,High Value,Recently Active
13489.0,104,14,449.52,Active Customer,2,0,4.281142857142858,Low Value,Inactive
13490.0,653,8,154.25,At Risk,0,1,0.23585626911314986,Low Value,Inactive
13491.0,51,261,4467.66,VIP Customer,2,0,85.91653846153847,Low Value,Recently Active
13492.0,135,50,1269.84,Active Customer,2,0,9.33705882352941,Low Value,Inactive
13493.0,274,8,618.63,At Risk,0,1,2.249563636363636,Low Value,Inactive
13494.0,311,18,316.26000000000005,At Risk,0,1,1.0136538461538462,Low Value,Inactive
13495.0,7,133,4863.31,VIP Customer,2,0,607.91375,Low Value,Recently Active
13496.0,10,35,653.33,Active Customer,2,0,59.39363636363637,Low Value,Recently Active
13497.0,282,58,1166.83,At Risk,0,1,4.123074204946996,Low Value,Inactive
13498.0,729,17,327.38,At Risk,0,1,0.44846575342465755,Low Value,Inactive
13499.0,17,42,1159.11,Active Customer,2,0,64.395,Low Value,Recently Active
13500.0,22,85,1466.3,Active Customer,2,0,63.75217391304347,Low Value,Recently Active
13501.0,287,114,2885.11,At Risk,0,1,10.017743055555556,Low Value,Inactive
13502.0,16,33,780.5,Active Customer,2,0,45.911764705882355,Low Value,Recently Active
13503.0,70,189,1859.24,Active Customer,2,0,26.186478873239437,Low Value,Recently Active
13504.0,63,22,295.93,Active Customer,2,0,4.62390625,Low Value,Recently Active
13505.0,72,215,4393.63,VIP Customer,2,0,60.18671232876712,Low Value,Recently Active
13506.0,315,81,1338.08,At Risk,0,1,4.2344303797468354,Low Value,Inactive
13507.0,2,162,2479.16,Active Customer,2,0,826.3866666666665,High Value,Recently Active
13508.0,243,28,287.05,At Risk,2,1,1.1764344262295083,Low Value,Inactive
13509.0,8,49,1114.72,Active Customer,2,0,123.85777777777777,Low Value,Recently Active
13510.0,0,289,4558.29,VIP Customer,2,0,4558.29,High Value,Recently Active
13511.0,676,5,282.76,At Risk,0,1,0.4176661742983752,Low Value,Inactive
13512.0,260,39,713.39,At Risk,0,1,2.733295019157088,Low Value,Inactive
13513.0,126,40,824.59,Active Customer,2,0,6.492834645669292,Low Value,Inactive
13514.0,73,21,815.9000000000001,Active Customer,2,0,11.025675675675677,Low Value,Recently Active
13515.0,72,76,1265.82,Active Customer,2,0,17.34,Low Value,Recently Active
13516.0,20,61,1685.26,Active Customer,2,0,80.25047619047619,Low Value,Recently Active
13517.0,59,141,2128.42,Active Customer,2,0,35.47366666666667,Low Value,Recently Active
13518.0,85,36,627.16,Active Customer,2,0,7.292558139534883,Low Value,Recently Active
13519.0,77,19,343.21,Active Customer,2,0,4.400128205128205,Low Value,Recently Active
13520.0,58,199,6606.0,VIP Customer,2,0,111.96610169491525,Low Value,Recently Active
13521.0,0,418,1071.73,Active Customer,2,0,1071.73,High Value,Recently Active
13522.0,29,5,125.80000000000001,Active Customer,2,0,4.193333333333333,Low Value,Recently Active
13523.0,32,201,4534.57,VIP Customer,2,0,137.41121212121212,Low Value,Recently Active
13524.0,40,27,680.1800000000001,Active Customer,2,0,16.58975609756098,Low Value,Recently Active
13525.0,14,6,628.78,Active Customer,2,0,41.91866666666667,Low Value,Recently Active
13526.0,737,44,1182.0,At Risk,0,1,1.6016260162601625,Low Value,Inactive
13527.0,33,443,4541.29,VIP Customer,2,0,133.56735294117647,Low Value,Recently Active
13529.0,78,15,307.76,Active Customer,2,0,3.8956962025316453,Low Value,Recently Active
13530.0,633,18,402.97999999999996,At Risk,0,1,0.6356151419558359,Low Value,Inactive
13531.0,204,75,1433.07,At Risk,2,1,6.990585365853658,Low Value,Inactive
13532.0,33,66,210.31,Active Customer,2,0,6.185588235294118,Low Value,Recently Active
13533.0,182,75,269.09,Active Customer,2,0,1.4704371584699452,Low Value,Inactive
13534.0,1,392,7720.9,VIP Customer,2,0,3860.45,High Value,Recently Active
13535.0,402,1,89.5,At Risk,0,1,0.22208436724565755,Low Value,Inactive
13536.0,0,178,3444.39,VIP Customer,2,0,3444.3900000000003,High Value,Recently Active
13537.0,425,42,717.85,At Risk,0,1,1.6850938967136153,Low Value,Inactive
13538.0,42,142,3103.13,VIP Customer,2,0,72.16581395348837,Low Value,Recently Active
13539.0,85,86,1569.3600000000001,Active Customer,2,0,18.248372093023256,Low Value,Recently Active
13540.0,466,32,632.39,At Risk,0,1,1.354154175588865,Low Value,Inactive
13541.0,426,10,785.25,At Risk,0,1,1.838992974238876,Low Value,Inactive
13542.0,376,331,3959.4900000000002,VIP Customer,0,1,10.502625994694961,Low Value,Inactive
13543.0,633,47,1439.6100000000001,At Risk,0,1,2.270678233438486,Low Value,Inactive
